col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,flight_length_minutes
0.7414073381312535,0.6094086714163831,0.8926631703511914,0.2902291528703086,0.2793063703172616,0.06941363718747207,0.12960540527963527,0.5666420962548232,118.93960362690224
0.19881662906360142,0.2594735774557311,0.4208974122918686,0.2825217461913344,0.17810850185034222,0.06142084201822573,0.5794784047427914,0.7030869237532469,113.70998134826199
0.34721464052677853,0.9970653627422255,0.4972601934011647,0.9291641033465444,0.14453955956490883,0.33635196052576144,0.7710731646271666,0.026821865565445524,130.52176740992311
0.4427185832174454,0.9269413869846201,0.018217151151167288,0.062109872203276795,0.5953314476527695,0.14900735590042546,0.7066879964855616,0.19971894568115023,109.91291453765754
0.43966311952129056,0.14820464777680198,0.8352725738756133,0.41511947085152257,0.458218875783416,0.09447598117627487,0.6600704776679353,0.7261045390534921,108.72971199352304
0.7771539076556885,0.23973611602223055,0.007058963975253185,0.913630831272127,0.2710050908437289,0.5688013215718194,0.4426796464095317,0.4399321808744029,116.03937825780591
0.7793487655807085,0.7879182056867985,0.2739548351273511,0.9751610727351291,0.7666630690858367,0.852752957056817,0.8234484114785985,0.18883181705838503,124.37339433037737
0.7252262379436413,0.8268842240796852,0.061415944489748076,0.9047711255312557,0.2319374117520624,0.7940417385756158,0.9802428907947516,0.17473223734031007,130.79549895903605
0.2613907711050556,0.8748258000394695,0.06616071599515261,0.11595615354269007,0.8233689596071089,0.23794058366699544,0.5430686717510034,0.4716398453045143,115.96521076543611
0.8764183879553403,0.10730122389546337,0.7517096763581264,0.3734636299984744,0.16600177325440713,0.4750198240349899,0.05777817369486182,0.19754372891335292,109.18713721517439
0.6103854512545887,0.9566650721777988,0.27964355850833744,0.47414510601138793,0.5377358944142188,0.7079647938417384,0.648764813472365,0.8802136238053138,112.10366979112675
0.946660017330938,0.3522545069624907,0.2672455688082378,0.42355333831005515,0.7451061199300296,0.756213229182291,0.5390202843028072,0.8009963895462388,113.04724365330419
0.14423673259801628,0.5524247906098301,0.9881488889890031,0.7626237588502304,0.7171645641432581,0.1035514295608373,0.5698087535179038,0.7244923181938556,121.42083470129879
0.8212595479007221,0.48373027513394007,0.19231185657499184,0.044040210167990645,0.89272392616549,0.006381761263327124,0.5456403619672441,0.21992837709168345,109.45589069820062
0.3351548209648111,0.6833654801209184,0.25975367339170286,0.54856496483409,0.5992492580176678,0.5414249917735967,0.46292261690554903,0.313861573195353,119.4691103241575
0.6419835771736965,0.47982830209694827,0.05259895237968626,0.46848209453547096,0.14123484366391503,0.7580426625650941,0.2609547488347089,0.00931462323036425,109.105789200658
0.8219522886491174,0.22382309182601046,0.4575298478313855,0.7115717191433467,0.12172434557276446,0.829443911887382,0.975632796303214,0.15806941736259383,120.56154148084576
0.006564151809980934,0.26191481952912843,0.177981644246349,0.24633142720602696,0.8647504411015147,0.7909160044200777,0.55246515261668,0.5592590006774977,109.02740182585815
0.40246163175156136,0.4930368656901819,0.05255991492923551,0.7391332600338465,0.5467687677725616,0.2002418885339705,0.14046997341912926,0.7988530224745188,117.64189787654078
0.8734984768000212,0.6629576797180251,0.9783023186177268,0.30428389058766614,0.1303062474004859,0.9585697272722035,0.31542562586639,0.5712335013785683,117.90798496354844
0.24720451391654363,0.2892789511191125,0.09806684289254797,0.43464175190813314,0.8184439737668474,0.4847465448213355,0.5807026772997635,0.7906180217006282,114.11846503811981
0.8950867838136337,0.5802371757703743,0.8052373020196406,0.7701582522226567,0.7963440310649311,0.604811445391787,0.4682639115188926,0.1400010326168316,120.3031035034043
0.15883153473591283,0.9006686757582146,0.7696366728897567,0.39909784854779484,0.7152038754397272,0.6141024024368893,0.5111393055469974,0.7833982388302391,115.81451282751512
0.13309789857353238,0.40854905240539907,0.9055002126534839,0.8331084668422952,0.5418131915292677,0.945137039727358,0.2752325078873399,0.6551691385153429,122.14193396633911
0.5149366650743568,0.946666974228939,0.7957217570409438,0.5273462569331269,0.8989977903402286,0.335380076353736,0.2010597537424228,0.20816043661149708,117.38862037582898
0.16619938737184425,0.19983166642902828,0.6879649885273814,0.2723132999193384,0.796477394845336,0.1342917637275285,0.22288929305873761,0.14627911609560273,111.70332893013921
0.1291461806649673,0.028954610800125957,0.06655713139234098,0.8106409284908849,0.40425942609872056,0.27593665974798165,0.086618457542056,0.9364164828441657,111.62567661391122
0.40225526357552943,0.7023152250578198,0.9034518641606232,0.05885253989413253,0.897431845426357,0.2778824851970071,0.9819578093022316,0.3305719406602494,119.29878356615166
0.32915292238853255,0.07394714330338137,0.7049854608663819,0.061997184052753895,0.9773600930388338,0.5282560344622937,0.05315188408230609,0.5037524967391805,110.9802080662882
0.33627966168561796,0.7662919939618101,0.7796169409896778,0.4517455816283402,0.2102392014371839,0.8765982189076761,0.03608423473264022,0.1512581273642878,120.97872167419267
0.7168576203078053,0.5670881322119675,0.9872829575383275,0.5196174549429456,0.00960741189955061,0.480650205265833,0.820316998398548,0.7121587808993856,118.0215287065908
0.132025443543901,0.4413385387990926,0.5428121566500157,0.5107304768439475,0.974963932389237,0.4577843846184535,0.6102949237345721,0.4377660030393141,115.57263273261452
0.8399242776991789,0.7581425157774968,0.107770080354199,0.7862504898979306,0.8685000184880847,0.7501900114734102,0.12140416904759233,0.39988146383309253,113.47066026228688
0.05129985345604804,0.07823409044811724,0.3800897433837014,0.9206058904292272,0.5655676066198772,0.874941830005154,0.3833791050106854,0.7432555788951004,118.67756443503488
0.3008270967708212,0.34162294564471496,0.0024108997571923307,0.8158871889534872,0.7152926483958748,0.6651842117586431,0.08788115597711266,0.5016618585982556,104.65115422211923
0.8983060462790565,0.5154545017836486,0.2842574835840195,0.963712681795766,0.3622580052403769,0.5631343419200867,0.09815520731192962,0.503549739463405,106.07289472314655
0.2050215364858482,0.3518482919908633,0.5833401683447559,0.3266607136520153,0.5795319427813792,0.6126524201217158,0.9719135385417063,0.7008537715255801,121.4835500913638
0.9516381119696954,0.7388501120820621,0.24459548698952238,0.23562484348808344,0.1310816501148171,0.1017155668256059,0.9923672621453347,0.0904128553102238,127.11882575327938
0.8920021197785681,0.8052476685543548,0.17244420328340493,0.5210960643087423,0.3341836787622289,0.10053938489023562,0.636743109593939,0.35387662854995316,120.48280716129487
0.7430156746924336,0.38507300312789816,0.23364036373798258,0.33729240860666165,0.3641017410167182,0.848532664980554,0.34072456139099305,0.5748855759456117,108.7314430722661
0.4262422340446438,0.49901466349470724,0.443796717420736,0.48274136087419617,0.4854578322190314,0.9790876083147388,0.13732024503030682,0.8001932964959559,108.1755428404354
0.5157083165392579,0.6296450272991789,0.08851023827211246,0.01739546848064666,0.2767110252297039,0.36370347873494124,0.9479477155060373,0.16409469105432817,115.72806338174318
0.8995459143544771,0.8953989968010786,0.8432009627236371,0.37852783534943557,0.5344648566591079,0.08045121647155051,0.29630320897840823,0.5814251106550158,119.11385355649588
0.6851955768374197,0.013640504187248936,0.37653156403233246,0.44949439146930004,0.49197843956161824,0.9485903103338266,0.4091988415289711,0.4731473436100986,114.23974977368518
0.45925463022320434,0.27556852725249903,0.3952133929823376,0.7079535673061615,0.8609014293275652,0.18878783233489438,0.8129047713501714,0.8460323803470107,122.73700670883944
0.7248010259522245,0.8883882090855738,0.3064950180958803,0.2695092475741606,0.3718663646988942,0.7429662642000276,0.9573738432530173,0.15389572421518505,116.33981460432103
0.6415309086223902,0.23209381014909825,0.8765589763277778,0.08961989257852321,0.4011078167406502,0.0747193542745409,0.2819330372304424,0.9300175496414811,113.66712744195156
0.9201567896623746,0.2555592238716643,0.2713205701326953,0.23880282334514313,0.8149286427931686,0.44568967562810324,0.5608536628119163,0.010143067455558263,113.07370184935695
0.4747769897390185,0.8526210326082975,0.9338229653821182,0.23887737739227655,0.09041246858611729,0.7346923220934668,0.25304007102145754,0.522463207651139,115.47083719450582
0.9057230266692292,0.6266365972903498,0.04709447718946913,0.1657600078196627,0.4856938008202869,0.5669457259031102,0.7996203736589569,0.2919551069834285,117.21735468146996
0.13885877316116313,0.6633393048980933,0.6141970552008821,0.6422966511167816,0.30218038798169533,0.40755739894156695,0.8750508528926445,0.4308307986781744,120.8936155612978
0.32998658933940794,0.21793712637207685,0.001747938919790304,0.19471010141213851,0.6290281953240099,0.37292250126902204,0.8705096542994706,0.33314821969273634,105.80229566175483
0.2024588784203447,0.8848058376197175,0.054364397973036716,0.6972846145408472,0.4597078993343381,0.6302760084965641,0.6965829196603631,0.8906223579677729,116.5255550302964
0.25774394740824436,0.8999871772750685,0.16309195387574482,0.9176251015314968,0.1841431131176401,0.5772377010874159,0.22096702536682955,0.47651424803719133,118.46929715724104
0.04243395701945574,0.3915004970426126,0.8849085001759357,0.8715167680887015,0.061047968991577606,0.9830992961616215,0.8564198318979992,0.5185784475820046,114.22626625003585
0.3884608704704853,0.4230042353949046,0.3044896886312235,0.3723606985546074,0.25629090491661755,0.956175582694191,0.14503907548773531,0.7067366815957405,118.10818903648172
0.22956383410886305,0.2955718222671013,0.9334014423102406,0.8389477128712804,0.13627290604340936,0.6367013564500774,0.3593580673750679,0.8098361369377498,111.85961062111971
0.7886137712292093,0.9343482787906406,0.6456538303943018,0.22627407864008764,0.052161981714086814,0.8251502480751965,0.6854995586417449,0.7192845431560939,122.98027977335418
0.8656287283802446,0.37539677429106955,0.07466290323999103,0.6336161173549502,0.23571596542342266,0.4459534825691094,0.9144640581142824,0.9116651474411879,113.53591715639601
0.4849997845070181,0.7400041675069399,0.017141374399867737,0.8988646012113803,0.26485541893266906,0.6428229566136303,0.5653199452149877,0.936736667247958,115.11155160779639
0.16680431987478317,0.9744111940089282,0.7947392313576652,0.7489389790126926,0.11112661892025533,0.2425344599712158,0.20519986739576357,0.6633265665222671,119.6866264519077
0.3189368530587866,0.08714245055757874,0.9541849376844304,0.395527549415326,0.6883480923108047,0.2315282075796935,0.9888394050450596,0.975039285241146,120.24880794475645
0.7877123841886177,0.8876855066374402,0.16833629607472989,0.24473658404566978,0.13413140298403703,0.4058420361581606,0.992085887633707,0.5929830352148532,118.88111269858604
0.08284382847021143,0.3177073584496186,0.9213994631097717,0.16970055105488668,0.8964114944775031,0.5403654433490234,0.37704839971408843,0.3499628168070913,111.26924318896474
0.35866975450405325,0.25177358253924653,0.6606708799589268,0.09910877397160722,0.04248505555350579,0.024643935741185397,0.02165584506324192,0.14638532588721243,99.18875522516184
0.11748275448642387,0.12477825217291227,0.5486537864994917,0.48185736566109816,0.2465889065885426,0.7790259128423457,0.2100367054778366,0.008956425677128177,106.28856175559693
0.8239961167176773,0.41569246438719853,0.49251545325729595,0.8174762704563181,0.5263966530738087,0.9329470755840685,0.5466348943031499,0.17998360522806434,111.31746713822808
0.10046745302523241,0.31533522073437226,0.4120785910009337,0.7472158653814123,0.7379837124542721,0.15864131051244557,0.5490814744505875,0.6856499013316526,115.22023930109917
0.8193757852967771,0.5323429652162751,0.4242096493369937,0.3177873607846753,0.8891700098239246,0.47284551103236483,0.43330519147993396,0.36595569113462234,111.01515779876148
0.7808393253696783,0.32459831369325676,0.9913846594459027,0.7252730568182054,0.15182822946822205,0.39394681124072306,0.8893679637259594,0.1833246024084647,119.72062715693171
0.8445188910571986,0.8367766516686607,0.4510614618250802,0.5731724531704286,0.8971028351552677,0.2032538694810696,0.0705927203490665,0.9110222277661912,115.74061978492072
0.7838284046238564,0.4576417271727373,0.5312264925431716,0.874430967918243,0.424173357952908,0.23439199200606997,0.8741164212710412,0.6339861539008325,124.2392249984604
0.27687994033877794,0.6015856368253338,0.7403363717592962,0.9857499502212623,0.5995499742607332,0.5109560254297703,0.9756018233462592,0.8214541729081339,129.55904894643928
0.7391298658133262,0.13207631216737536,0.5488213306338872,0.5948219888604523,0.47263359467966837,0.16793255579128852,0.9775540175123355,0.025287747144755568,119.18374513620766
0.8929859441636102,0.5681071737469371,0.5924552220784008,0.9730064332994207,0.4869765714816503,0.06334688918183651,0.5141465793807682,0.2044778871943007,120.9236773354528
0.49024537845375205,0.5397934118428767,0.9166166010126626,0.05156808446603711,0.3991546513928338,0.8599609249703404,0.6559002027210092,0.3821192761050758,109.44626862300701
0.12007500492220524,0.025498162732309315,0.4573160265717898,0.11073656046774638,0.22776670679959032,0.08504331673294419,0.07115710820824972,0.24298454933618985,97.17248390980399
0.6371314007322343,0.5666391120856034,0.4866837025678248,0.7513461114915608,0.762451199671001,0.5335455573625733,0.5818901654948624,0.8079858046011079,118.18718969244624
0.49000700339798764,0.5234056883047408,0.22384453837648421,0.7342726628071298,0.9801617263461311,0.36427368327372,0.35854815268172746,0.03948548533678453,117.14185768288188
0.8532705155784527,0.27284593670758683,0.2632265618874233,0.91298247371204,0.7172115459404022,0.6233437580578979,0.14853902274779696,0.7341425278039886,114.22286301010841
0.875520495919663,0.7266995346732353,0.638393354971944,0.5583355193370003,0.4645650112250408,0.21125108806332127,0.850757421451751,0.5062745632726551,124.55054843770112
0.5394535989745063,0.5356622579451951,0.004477360936365304,0.2576768266079288,0.5564298880640203,0.20556749462818358,0.882310685044245,0.9756204417075081,119.05341705863322
0.316056916124995,0.5779345727923979,0.9116979184761653,0.06013231236453376,0.7943316785381611,0.10788337900645628,0.5256908208214528,0.06889344754937576,114.28092854619007
0.20239714820100152,0.5704996679750951,0.8481864355138297,0.9851788088760869,0.27828046572608434,0.7726382837974862,0.20656492302284102,0.7922645355051884,128.81399166807898
0.9067657533814404,0.22804805823023755,0.4577441560028922,0.6379849289546956,0.23765310621621327,0.9926546700490353,0.322149369423695,0.535087287025082,117.70428146822205
0.21199451878271425,0.9186943121970981,0.90911477648256,0.4394275484597725,0.8744024203936668,0.6702634210299983,0.14945364763186741,0.07327678537258897,113.52937455822435
0.06090853174502564,0.09331486334886274,0.18549726655953358,0.021688372255790456,0.7824558991725331,0.07630308228950267,0.23451287383279973,0.29824301823065613,98.01115945670698
0.053820135959653626,0.6970467108133557,0.23707458873247544,0.022317253847903173,0.8721030184590775,0.3295273970089214,0.5402438294424183,0.4832786894837947,109.50294983064539
0.6857765470018662,0.9833493071230537,0.7106565483406764,0.7422097025201723,0.31842416942206864,0.1684734292691129,0.8907614429447129,0.3440068024286469,130.203800516752
0.21251982363103128,0.4096426228064137,0.9557336190592769,0.19594472541321262,0.8740154409283935,0.6004512712021075,0.5216334389113063,0.8665978086202433,116.8524192687698
0.7128067772805962,0.6442412611075772,0.9091412226456212,0.39647070337212387,0.7193872763456636,0.4927280837445538,0.9641481422988163,0.4685783491996426,126.28030439758632
0.4576265318131264,0.6829708592025375,0.4026304698896932,0.894772166058793,0.328037111179621,0.5048342110368242,0.6625530692479383,0.6672811494274287,124.90370452922254
0.6887957389881735,0.5591335867785305,0.24321244566578804,0.8677884504998491,0.9530952345959282,0.09286493519041195,0.1884948419792244,0.7061832826579136,120.48084525610325
0.12235360273098561,0.6147850389537108,0.9083086380253859,0.6520200170016996,0.3701652889847902,0.28564438430450945,0.8314647086929214,0.6862245319916832,120.10839759019854
0.4413164446699027,0.6079758275720849,0.036337098311128524,0.9110546882394992,0.8837653649374361,0.6980162658312701,0.8316361784044111,0.14928842214003046,126.23011460120797
0.7366362469794119,0.08670022232119157,0.14737807917354984,0.9154480783101333,0.07271687882850175,0.4304686527205167,0.035043140763401426,0.1033861581892912,114.00053481913737
0.9904257204643495,0.9146237485683683,0.8424290532328373,0.22338890375974974,0.5840264324397496,0.7557968265228736,0.06963624867140339,0.07612149520689948,121.402642953368
0.6465614348717525,0.03429130764905586,0.73149470761774,0.7496785941121693,0.8775955804884134,0.16598147929923868,0.1520546156039253,0.9534687896138522,118.34368719466758
0.9972084098414166,0.3473318654620068,0.15915932381328513,0.29758670806142884,0.04071605873044171,0.6948910797543546,0.24357926473629743,0.7701059834697775,103.39569969375701
0.5975030930507844,0.47255730005027763,0.41228007391537214,0.7693277724265498,0.035061261302487656,0.8566111937654786,0.1611603901442501,0.018613853219241916,131.64541458115417
0.033491352722698764,0.8657142754298568,0.1096222370319736,0.35939753604924374,0.6754593865704669,0.8420996358245351,0.091226906664024,0.8320294815956775,103.95872351554715
0.9674602708337292,0.25733034682442435,0.6185401431147399,0.6596533482122344,0.9632928193999069,0.9393580447835144,0.33053877436222046,0.7207702912301143,126.0950091755395
0.775053015432659,0.8841179698819959,0.48512740127169285,0.9500064461423128,0.0906764736860678,0.47331157167344007,0.03970476017488145,0.9818264220213415,124.8501294010493
0.33623403568030696,0.7752701173158076,0.5606747735994474,0.6219038302138542,0.5659875146591035,0.2591669205954562,0.9662005788678066,0.17057657009430816,123.07359914963794
0.4578224887901272,0.6751242108601925,0.27565035611268063,0.26934111749774137,0.07869572939141856,0.47594073465050535,0.3617561818720838,0.8880908290810513,117.24579928521095
